epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,2025.67,0.83629,0.45815,1.0361,0.87619,0.93306,0.94253,0.68582,1.04556,0.61493,1.10705,0.00103288,0.00103288,0.00103288
30,2107.98,0.8536,0.47768,1.04494,0.98362,0.96766,0.9727,0.7547,0.88166,0.44688,0.98561,0.00101873,0.00101873,0.00101873
31,2184.14,0.84431,0.46843,1.04215,0.95356,0.95385,0.964,0.75073,0.90772,0.4455,1.00692,0.00100459,0.00100459,0.00100459
32,2258.3,0.82119,0.46563,1.03978,0.98892,0.95385,0.96934,0.74746,0.88741,0.48385,1.00375,0.00099044,0.00099044,0.00099044
33,2334.91,0.80827,0.46137,1.03252,0.99626,0.96391,0.96763,0.75157,0.90672,0.43057,1.01745,0.000976293,0.000976293,0.000976293
34,2410.11,0.835,0.4694,1.03338,0.97783,0.95385,0.95881,0.75758,0.90904,0.4863,1.01861,0.000962146,0.000962146,0.000962146
35,2485.51,0.8126,0.45551,1.01858,0.99781,0.96299,0.97021,0.76848,0.86681,0.41566,0.98449,0.000947999,0.000947999,0.000947999
36,2561.27,0.81644,0.45354,1.04335,0.98309,0.95385,0.96831,0.73661,0.98048,0.46853,1.03559,0.000933851,0.000933851,0.000933851
37,2637.67,0.80184,0.44475,1.03974,0.99397,0.95385,0.96615,0.75099,0.86192,0.44469,1.00313,0.000919704,0.000919704,0.000919704
38,2707.7,0.78963,0.43372,1.02214,0.98539,0.95385,0.96489,0.75081,0.90429,0.41092,0.98246,0.000905557,0.000905557,0.000905557
39,2773.11,0.79909,0.4519,1.01773,0.99335,0.95385,0.96942,0.7605,0.92365,0.42387,0.97771,0.00089141,0.00089141,0.00089141
40,2840.3,0.80222,0.42884,1.01393,0.99007,0.95385,0.96354,0.76271,0.88161,0.42438,0.98996,0.000877263,0.000877263,0.000877263
41,2904.5,0.79324,0.4388,1.02877,0.9801,0.95187,0.97219,0.76765,0.88464,0.43164,0.99347,0.000863116,0.000863116,0.000863116
42,2967.93,0.77514,0.42742,1.01617,0.99147,0.95385,0.96463,0.76041,0.91249,0.46616,0.98712,0.000848969,0.000848969,0.000848969
43,3031.58,0.76378,0.42611,1.00482,0.99226,0.95385,0.96761,0.77436,0.88051,0.43298,0.99632,0.000834822,0.000834822,0.000834822
44,3095.59,0.75328,0.4111,1.00622,0.96823,0.95385,0.96395,0.75009,0.92233,0.44465,1.00013,0.000820675,0.000820675,0.000820675
45,3162.02,0.74575,0.40454,0.99088,0.97768,0.95419,0.97595,0.75005,0.92033,0.43613,1.01155,0.000806528,0.000806528,0.000806528
46,3236.43,0.75871,0.41695,1.01016,0.99359,0.95385,0.97085,0.75628,0.92782,0.41011,1.0178,0.00079238,0.00079238,0.00079238
47,3313.24,0.76061,0.41962,1.00464,0.97982,0.96258,0.97567,0.7652,0.87838,0.43735,1.00977,0.000778233,0.000778233,0.000778233
48,3391.02,0.75789,0.41379,1.00412,0.97574,0.9431,0.97055,0.76714,0.89685,0.41927,1.00972,0.000764086,0.000764086,0.000764086
49,3464.22,0.74281,0.41857,1.00255,0.99494,0.95984,0.97088,0.76973,0.88409,0.43778,0.99786,0.000749939,0.000749939,0.000749939
50,3538.42,0.72444,0.39013,0.98866,0.9968,0.96461,0.97296,0.77539,0.87057,0.40979,0.98881,0.000735792,0.000735792,0.000735792
51,3612.11,0.72205,0.3995,0.99246,0.98599,0.95385,0.97049,0.76236,0.88604,0.4128,0.98788,0.000721645,0.000721645,0.000721645
52,3683.36,0.72392,0.39125,0.99479,0.99297,0.95385,0.9668,0.77793,0.8754,0.40039,0.98678,0.000707498,0.000707498,0.000707498
53,3758.02,0.69991,0.38814,0.97747,0.99536,0.95385,0.96668,0.76979,0.85744,0.38824,0.9828,0.000693351,0.000693351,0.000693351
54,3827.69,0.69718,0.38108,0.9687,0.99399,0.95385,0.97324,0.78349,0.85023,0.38666,0.96863,0.000679204,0.000679204,0.000679204
55,3902.17,0.69182,0.37234,0.96725,0.99387,0.9631,0.97509,0.78064,0.85593,0.38034,0.96809,0.000665057,0.000665057,0.000665057
56,3975.53,0.68225,0.37697,0.97506,0.99795,0.95575,0.9804,0.77494,0.87305,0.37963,0.99778,0.000650909,0.000650909,0.000650909
57,4048.98,0.67395,0.37863,0.98106,0.99524,0.95385,0.97274,0.78006,0.85016,0.38902,0.99705,0.000636762,0.000636762,0.000636762
58,4121.54,0.69118,0.37944,0.98436,0.99451,0.9621,0.97345,0.78174,0.86302,0.37896,0.99768,0.000622615,0.000622615,0.000622615
59,4195.64,0.68719,0.37375,0.97562,0.99572,0.95385,0.97974,0.77049,0.86546,0.38689,0.98889,0.000608468,0.000608468,0.000608468
60,4272.26,0.68987,0.37455,0.9832,0.99339,0.95385,0.97087,0.7757,0.86016,0.37904,0.98199,0.000594321,0.000594321,0.000594321
61,4349.1,0.66974,0.36675,0.96629,0.9906,0.95385,0.96814,0.77036,0.86872,0.36724,0.98568,0.000580174,0.000580174,0.000580174
62,4424.38,0.69198,0.37214,0.98115,0.98691,0.95385,0.96995,0.78309,0.86799,0.37469,0.99674,0.000566027,0.000566027,0.000566027
63,4500.38,0.67532,0.37335,0.97728,0.9873,0.95385,0.9739,0.7873,0.88072,0.37491,0.98935,0.00055188,0.00055188,0.00055188
64,4570.02,0.66503,0.36319,0.96626,0.98595,0.95385,0.96208,0.77588,0.8717,0.3878,0.97507,0.000537733,0.000537733,0.000537733
65,4636.43,0.65451,0.3558,0.96964,0.96771,0.95183,0.97022,0.78776,0.87557,0.38163,0.98599,0.000523586,0.000523586,0.000523586
66,4704.85,0.64197,0.34864,0.9533,0.97598,0.95385,0.9703,0.78654,0.85824,0.3668,0.99232,0.000509438,0.000509438,0.000509438
67,4775.3,0.64652,0.34853,0.95672,0.97522,0.95385,0.97306,0.77815,0.89935,0.38321,0.99738,0.000495291,0.000495291,0.000495291
68,4843.34,0.62975,0.34363,0.95855,0.98607,0.96588,0.97879,0.78981,0.83692,0.35094,0.97551,0.000481144,0.000481144,0.000481144
69,4911.48,0.654,0.35352,0.96548,0.98574,0.95385,0.97947,0.79604,0.87424,0.35424,0.99269,0.000466997,0.000466997,0.000466997
70,4978.82,0.66586,0.35675,0.96837,0.98866,0.95385,0.97662,0.78395,0.87875,0.36203,0.97979,0.00045285,0.00045285,0.00045285
71,5143.11,0.62832,0.34033,0.93933,0.9832,0.95385,0.974,0.78355,0.87601,0.3554,0.99628,0.000438703,0.000438703,0.000438703
72,5209.72,0.61698,0.34269,0.93795,0.98398,0.95385,0.9757,0.78668,0.84714,0.34369,0.97504,0.000424556,0.000424556,0.000424556
73,5275.59,0.60677,0.34217,0.93972,0.97631,0.95385,0.9728,0.78001,0.86821,0.35046,0.97921,0.000410409,0.000410409,0.000410409
74,5341.7,0.59969,0.32891,0.93395,0.98187,0.93505,0.96656,0.76107,0.8907,0.3812,0.98914,0.000396262,0.000396262,0.000396262
75,5408.21,0.59876,0.325,0.92965,0.98728,0.95385,0.97075,0.78367,0.88605,0.35055,0.98892,0.000382115,0.000382115,0.000382115
76,5475.58,0.59333,0.33012,0.93754,0.97833,0.95385,0.97175,0.7758,0.90516,0.35346,1.01001,0.000367967,0.000367967,0.000367967
77,5540.77,0.60909,0.33464,0.94139,0.97229,0.95385,0.9722,0.79279,0.85554,0.36261,0.99483,0.00035382,0.00035382,0.00035382
78,5608.17,0.60678,0.32926,0.93889,0.97644,0.95385,0.97363,0.79005,0.88974,0.35308,1.00517,0.000339673,0.000339673,0.000339673
79,5673.75,0.5812,0.32063,0.93509,0.97627,0.95385,0.97283,0.77919,0.89195,0.34695,0.99546,0.000325526,0.000325526,0.000325526
80,5739.18,0.58968,0.31977,0.93212,0.97714,0.95385,0.974,0.77954,0.89224,0.34568,0.99696,0.000311379,0.000311379,0.000311379
81,5803.53,0.5692,0.30799,0.93371,0.97103,0.95385,0.97486,0.78968,0.86516,0.33756,0.98708,0.000297232,0.000297232,0.000297232
82,5870.28,0.57651,0.31422,0.92708,0.97199,0.95385,0.97526,0.78757,0.86732,0.34741,0.99277,0.000283085,0.000283085,0.000283085
83,5936.68,0.56297,0.3099,0.92404,0.97466,0.95385,0.96986,0.78905,0.87378,0.33881,1.00133,0.000268938,0.000268938,0.000268938
84,6002.62,0.57589,0.3163,0.92995,0.97422,0.95385,0.97001,0.79534,0.86731,0.34733,0.98812,0.000254791,0.000254791,0.000254791
85,6068.69,0.55492,0.31096,0.92116,0.97448,0.95385,0.97018,0.79797,0.85719,0.34059,0.9733,0.000240644,0.000240644,0.000240644
86,6134.78,0.54513,0.30951,0.91849,0.9867,0.96461,0.98153,0.80077,0.85353,0.32969,0.97596,0.000226497,0.000226497,0.000226497
87,6200.7,0.55645,0.31324,0.92421,0.97467,0.95497,0.97509,0.79309,0.86193,0.32177,0.9886,0.000212349,0.000212349,0.000212349
88,6266.38,0.55001,0.29976,0.92541,0.97205,0.95385,0.9744,0.78652,0.87388,0.34163,0.99703,0.000198202,0.000198202,0.000198202
89,6330.92,0.52775,0.29547,0.91255,0.97345,0.95385,0.97445,0.78371,0.86976,0.33697,1.00058,0.000184055,0.000184055,0.000184055
90,6395.69,0.5216,0.30158,0.90401,0.974,0.95385,0.9746,0.78514,0.87098,0.32993,0.99614,0.000169908,0.000169908,0.000169908
91,6460.79,0.48955,0.26298,0.86935,0.97331,0.95385,0.97465,0.77961,0.89663,0.3362,1.01313,0.000155761,0.000155761,0.000155761
92,6525.47,0.47382,0.2588,0.86192,0.97276,0.95385,0.97323,0.78103,0.89757,0.33652,1.01022,0.000141614,0.000141614,0.000141614
93,6589.29,0.46293,0.25474,0.86586,0.97403,0.95385,0.96893,0.78141,0.89179,0.33997,1.00782,0.000127467,0.000127467,0.000127467
94,6652.75,0.45957,0.25012,0.85366,0.97372,0.95385,0.968,0.77897,0.87054,0.31965,1.00253,0.00011332,0.00011332,0.00011332
95,6716.11,0.45007,0.2435,0.85397,0.97284,0.95385,0.97217,0.77873,0.86018,0.31559,1.0057,9.91726e-05,9.91726e-05,9.91726e-05
96,6779.41,0.44888,0.24505,0.85632,0.97243,0.95385,0.97198,0.78215,0.86371,0.32167,1.00437,8.50255e-05,8.50255e-05,8.50255e-05
97,6842.6,0.44204,0.2425,0.84856,0.97281,0.95385,0.96847,0.78499,0.86159,0.31613,1.0019,7.08784e-05,7.08784e-05,7.08784e-05
98,6905.7,0.43566,0.23794,0.85625,0.97299,0.95385,0.96837,0.78318,0.86716,0.31865,1.00352,5.67313e-05,5.67313e-05,5.67313e-05
99,6969.87,0.43323,0.23745,0.85516,0.97259,0.95385,0.96867,0.78883,0.86786,0.31959,1.00572,4.25842e-05,4.25842e-05,4.25842e-05
100,7034.17,0.43019,0.23884,0.85331,0.97303,0.95385,0.9692,0.78798,0.86063,0.31933,1.00716,2.84371e-05,2.84371e-05,2.84371e-05
